assignment_count,avg_score,avg_submission_delay,late_submission_count,cluster
-257.4287565237518,-27.333306018933886,129.37131982262096,-411.5449217289536,0
95.5669759249004,35.043683721827435,152.19842285956824,432.49029682897844,2
246.85086126003705,120.78047731287376,-617.5527260607472,-580.3519654405401,1
95.5669759249004,4.739073321457557,142.64289135572986,-73.9308343057808,0
45.139014146521504,44.2613360519399,136.53796845049976,432.49029682897844,2
297.27882303841596,82.98713145779718,117.24314522159528,94.8762094058056,2
95.5669759249004,108.2798255227212,128.8404569612966,263.68325311739204,2
-55.71690941023628,54.48914206206473,-388.2199699686256,-242.73787801736725,1
297.27882303841596,68.65071961454524,115.03802256686336,263.68325311739204,2
95.5669759249004,49.185835241999975,-303.2819121567287,-580.3519654405401,1
145.9949377032793,102.21890344264726,134.14908557454015,770.1043842521512,2
95.5669759249004,127.47274544295547,93.80350811388914,94.8762094058056,2
-156.57283296699404,98.80963477260563,-854.8484250727341,-411.5449217289536,1
-307.85671830213073,-115.97429144001572,115.03802256686336,-580.3519654405401,0
95.5669759249004,153.73674112327598,100.17386244978141,94.8762094058056,2
-106.14487118861517,111.31028656275821,115.03802256686336,-242.73787801736725,0
95.5669759249004,107.77474868271509,-365.9237297930027,-580.3519654405401,1
95.5669759249004,142.62505064314038,59.828284989130395,94.8762094058056,2
-5.288947631857382,-49.7370715649216,112.30787070862381,-580.3519654405401,0
-156.57283296699404,113.58313234278594,-455.90498478748094,-580.3519654405401,1
-257.4287565237518,-43.24322647912806,115.03802256686336,-580.3519654405401,0
246.85086126003705,3.3501120114405936,64.87148217171178,-73.9308343057808,2
-106.14487118861517,-48.698056351194644,137.97129817607552,-73.9308343057808,0
-106.14487118861517,47.67060472198151,95.92695955918657,-580.3519654405401,0
196.4228994816582,72.87853064592552,134.14908557454015,432.49029682897844,2
196.4228994816582,56.761987842092466,135.8864549388744,770.1043842521512,2
-106.14487118861517,109.49200993873598,-152.5168595406118,-580.3519654405401,1
45.139014146521504,68.6944281872381,-350.7941382452585,-580.3519654405401,1
-257.4287565237518,-68.2445300594332,105.48249106302497,-580.3519654405401,0
-106.14487118861517,-36.87925829505039,223.9710817106211,263.68325311739204,0
-106.14487118861517,-57.789439471305606,139.8824044768432,-242.73787801736725,0
-207.00079474537296,-29.606151798961623,115.03802256686336,-580.3519654405401,0
-307.85671830213073,84.03613720242534,95.92695955918657,-580.3519654405401,0
-156.57283296699404,56.761987842092466,193.87115747353016,-242.73787801736725,0
-5.288947631857382,48.31998923056084,-95.18367051758139,-411.5449217289536,0
-5.288947631857382,-8.176463015842932,116.40309849598313,-411.5449217289536,0
-156.57283296699404,-50.06176381921127,-61.739310254147014,-580.3519654405401,0
246.85086126003705,118.12882390284142,-366.7200240849892,-580.3519654405401,1
-55.71690941023628,71.91429304227738,103.8899024790519,-580.3519654405401,0
-207.00079474537296,35.54876056183355,156.4453257501631,-73.9308343057808,0
-5.288947631857382,85.9842907281634,-104.7392020214198,-242.73787801736725,1
95.5669759249004,102.21890344264726,166.0008572540015,601.297340540565,2
-257.4287565237518,38.57922160187056,86.37142805534816,-580.3519654405401,0
145.9949377032793,114.03770149879145,134.14908557454015,263.68325311739204,2
-307.85671830213073,65.85337096220343,172.37121158989376,-411.5449217289536,0
-207.00079474537296,-67.48691479942396,70.44554221561751,-580.3519654405401,0
-257.4287565237518,-52.33460959923901,100.70472531110576,-580.3519654405401,0
-207.00079474537296,46.155374201963035,-585.7009543812858,-580.3519654405401,1
-207.00079474537296,8.27461120150068,134.14908557454015,-242.73787801736725,0
196.4228994816582,38.16597691459277,139.36119366754292,601.297340540565,2
-257.4287565237518,43.12491316192603,110.26025681494416,-580.3519654405401,0
-156.57283296699404,64.71694807218955,115.03802256686336,-580.3519654405401,0
95.5669759249004,44.13506684193839,108.6676682309711,-73.9308343057808,2
-307.85671830213073,2.213689121426725,38.59377053615617,-580.3519654405401,0
95.5669759249004,97.67321188259177,120.34665118010692,94.8762094058056,2
246.85086126003705,100.32486529262412,-233.73887732323817,-580.3519654405401,1
-307.85671830213073,-52.33460959923901,115.03802256686336,-580.3519654405401,0
-307.85671830213073,74.94475408231439,95.92695955918657,-580.3519654405401,0
-307.85671830213073,24.94214692170412,115.03802256686336,-580.3519654405401,0
145.9949377032793,79.49044564236986,-409.56065699386465,-411.5449217289536,1
196.4228994816582,8.825604117871055,91.58353614835092,-580.3519654405401,0
-106.14487118861517,23.1238702976819,-928.4260176522898,-580.3519654405401,1
196.4228994816582,84.8626265769809,-162.94107572661733,-411.5449217289536,1
145.9949377032793,74.49018492630886,133.19353242415633,432.49029682897844,2
-106.14487118861517,147.675819043202,139.8824044768432,94.8762094058056,2
-106.14487118861517,11.305072241537683,134.14908557454015,-411.5449217289536,0
-5.288947631857382,55.46321882493373,120.49832628334245,-73.9308343057808,0
-156.57283296699404,-77.33591317954415,179.53786021777256,-242.73787801736725,0
-307.85671830213073,52.21629628203699,162.81568008605538,-411.5449217289536,0
-106.14487118861517,54.0345729060592,103.57138476225728,-580.3519654405401,0
-307.85671830213073,20.39645536164864,115.03802256686336,-580.3519654405401,0
-307.85671830213073,84.03613720242534,115.03802256686336,-580.3519654405401,0
196.4228994816582,79.90369032964765,125.4622387528689,263.68325311739204,2
-156.57283296699404,28.351415591745727,88.76031093130776,-411.5449217289536,0
196.4228994816582,58.82821127848131,-522.576534143808,-411.5449217289536,1
-5.288947631857382,128.1942837858214,-36.48540556543125,-580.3519654405401,1
95.5669759249004,27.467531121734947,117.16147401216077,-411.5449217289536,0
-5.288947631857382,25.591531430283453,110.94279477950404,-580.3519654405401,0
-5.288947631857382,14.551994784434427,132.78400964542038,-73.9308343057808,0
-307.85671830213073,93.1275203225363,115.03802256686336,-580.3519654405401,0
246.85086126003705,113.96193997279055,-474.21975350317115,-580.3519654405401,1
196.4228994816582,78.66395626781429,123.72486938853461,432.49029682897844,2
95.5669759249004,65.85337096220343,-267.18323758667253,-242.73787801736725,1
-106.14487118861517,-4.15027906265097,105.48249106302497,-580.3519654405401,0
246.85086126003705,24.94214692170412,-425.6458016919927,-580.3519654405401,1
246.85086126003705,66.98979385221729,-135.79467940889458,-242.73787801736725,1
297.27882303841596,31.236181389473252,112.83289991213142,94.8762094058056,2
246.85086126003705,59.79244888212948,-82.44296184579689,-73.9308343057808,2
700.7025172654471,132.09059083729753,-218.95055475777394,94.8762094058056,2
-307.85671830213073,-115.97429144001572,115.03802256686336,-580.3519654405401,0
246.85086126003705,47.67060472198151,41.7789477041023,-411.5449217289536,1
95.5669759249004,26.96245428172877,130.96390840659402,432.49029682897844,2
246.85086126003705,95.77917373256862,-549.0714169499054,-580.3519654405401,1
-156.57283296699404,123.81093835291078,107.87137393898456,-580.3519654405401,0
196.4228994816582,96.02023313348072,-1000.3531093357278,-580.3519654405401,1
246.85086126003705,-9.908155038721203,-332.4793695295683,94.8762094058056,2
-106.14487118861517,11.305072241537683,118.86023516839872,-242.73787801736725,0
-106.14487118861517,31.306115105781817,139.8824044768432,-242.73787801736725,0
448.56270837355265,-52.05050387673554,130.56576126060074,938.9114279637378,2
-207.00079474537296,-2.3320024386287486,115.03802256686336,-580.3519654405401,0
246.85086126003705,87.44540587246694,-112.70214494128513,-580.3519654405401,1
95.5669759249004,127.47274544295547,113.97629684421464,94.8762094058056,2
-5.288947631857382,85.9842907281634,155.9903004404565,432.49029682897844,2
-55.71690941023628,-16.72669237880442,191.48227459757055,-242.73787801736725,0
-307.85671830213073,-47.788918039183535,115.03802256686336,-580.3519654405401,0
-106.14487118861517,-3.2411407506398593,113.12691626609569,-580.3519654405401,0
-156.57283296699404,22.66930114167638,119.81578831878255,-242.73787801736725,0
-156.57283296699404,-59.153146939322234,134.14908557454015,-242.73787801736725,0
196.4228994816582,-80.84849302140519,-870.919091692826,-580.3519654405401,1
246.85086126003705,-43.24322647912806,-271.96100333859175,-73.9308343057808,2
-207.00079474537296,0.6984586014082583,115.03802256686336,-411.5449217289536,0
-257.4287565237518,-106.88290831990476,153.26014858221697,-411.5449217289536,0
196.4228994816582,53.456030343870275,129.8056621637045,432.49029682897844,2
-55.71690941023628,-60.668377459340725,118.2231997348095,-242.73787801736725,0
145.9949377032793,51.30715797002588,119.81578831878255,263.68325311739204,2
297.27882303841596,95.22553181179269,-448.7383361596021,-411.5449217289536,1
196.4228994816582,88.16858407520303,127.19960811720316,601.297340540565,2
95.5669759249004,89.08690560248698,-309.652266492621,-580.3519654405401,1
-55.71690941023628,87.82421350247154,143.70461707837856,263.68325311739204,2
347.7067848167949,57.08668009638213,-464.43670934447954,-242.73787801736725,1
-55.71690941023628,100.70367292262878,87.96401663932123,-580.3519654405401,0
246.85086126003705,70.7778701522635,-550.6640055338785,-580.3519654405401,1
-207.00079474537296,99.18844240261024,-251.25735174694194,-580.3519654405401,1
95.5669759249004,-54.859993799269844,135.21081129718885,263.68325311739204,2
-55.71690941023628,67.36860148222189,99.1121367271327,-580.3519654405401,0
-5.288947631857382,90.52998228821887,95.92695955918657,-580.3519654405401,0
-5.288947631857382,-6.228309490104891,106.84756699214472,-580.3519654405401,0
-5.288947631857382,24.292762413124784,115.03802256686336,-580.3519654405401,0
-307.85671830213073,124.94736124292464,95.92695955918657,-580.3519654405401,0
246.85086126003705,118.50763153284602,37.79747624416964,-580.3519654405401,1
448.56270837355265,97.95731760509524,-276.141548371521,-73.9308343057808,1
-5.288947631857382,-60.12722370219126,116.40309849598313,-411.5449217289536,0
246.85086126003705,-78.47233606955801,132.5564969905671,601.297340540565,2
-106.14487118861517,26.760423545726336,128.4157666722371,-411.5449217289536,0
-307.85671830213073,-115.97429144001572,172.37121158989376,-411.5449217289536,0
-106.14487118861517,34.03353004181508,130.32687297300478,-73.9308343057808,0
45.139014146521504,97.10500043758483,-78.46149038586421,-242.73787801736725,1
-106.14487118861517,-11.42338555873971,126.50466037146943,-411.5449217289536,0
196.4228994816582,100.1526800062584,135.8864549388744,432.49029682897844,2
145.9949377032793,74.03561577030328,153.26014858221697,770.1043842521512,2
-106.14487118861517,56.761987842092466,86.37142805534816,-580.3519654405401,0
246.85086126003705,41.23087501190289,-459.88645624741355,-580.3519654405401,1
246.85086126003705,23.42691640168565,-295.0535378062012,-580.3519654405401,1
-307.85671830213073,-115.97429144001572,115.03802256686336,-580.3519654405401,0
95.5669759249004,115.3509012828075,-9.183886983035817,94.8762094058056,2
347.7067848167949,75.26944633660405,127.32370592894131,601.297340540565,2
95.5669759249004,95.65290452256711,-194.9858884465602,-411.5449217289536,1
599.8465937086893,61.30767940214794,-646.3869614758386,-73.9308343057808,1
-5.288947631857382,44.423682179084764,121.86340221246222,-242.73787801736725,0
-257.4287565237518,-93.24583363973834,134.14908557454015,-242.73787801736725,0
95.5669759249004,28.98276164175342,53.45793065323812,-73.9308343057808,2
-307.85671830213073,38.57922160187056,105.48249106302497,-580.3519654405401,0
-106.14487118861517,-47.788918039183535,111.215809965328,-580.3519654405401,0
-156.57283296699404,-53.47103248925288,119.81578831878255,-411.5449217289536,0
95.5669759249004,30.49799216177195,135.21081129718885,432.49029682897844,2
-106.14487118861517,24.94214692170412,115.03802256686336,-242.73787801736725,0
-257.4287565237518,56.761987842092466,-931.2926771034412,-580.3519654405401,1
-156.57283296699404,39.715644491884426,124.59355407070176,-411.5449217289536,0
-55.71690941023628,8.27461120150068,140.5194399104324,263.68325311739204,2
246.85086126003705,96.5367889925779,-449.5346304515887,-411.5449217289536,1
196.4228994816582,8.412359430593268,68.1290497298385,-73.9308343057808,2
196.4228994816582,49.73682815837036,119.381445977699,263.68325311739204,2
145.9949377032793,40.39749822589277,125.54910722108559,263.68325311739204,2
-55.71690941023628,61.30767940214794,113.44543398289031,-580.3519654405401,0
-106.14487118861517,-15.969077118795184,109.30470366456032,-580.3519654405401,0
-106.14487118861517,21.305593673659747,130.32687297300478,94.8762094058056,0
-106.14487118861517,38.57922160187056,107.39359736379264,-580.3519654405401,0
-5.288947631857382,118.45351615713108,78.18097248062953,-580.3519654405401,1
246.85086126003705,75.32356171231898,39.3900648281427,-242.73787801736725,2
-106.14487118861517,47.67060472198151,158.99346748451998,94.8762094058056,0
-257.4287565237518,99.94605766261952,138.92685132645937,-411.5449217289536,0
-106.14487118861517,35.85180666583729,139.8824044768432,-411.5449217289536,0
246.85086126003705,124.18974598291535,-447.14574757562906,-580.3519654405401,1
-55.71690941023628,-89.45775733969207,123.00096548672869,-242.73787801736725,0
246.85086126003705,9.032226461509943,-21.128301362833817,-580.3519654405401,1
-106.14487118861517,-11.42338555873971,143.70461707837856,-411.5449217289536,0
-5.288947631857382,-41.94445746196936,130.05385778718085,-411.5449217289536,0
-106.14487118861517,34.942668353826186,118.86023516839872,-411.5449217289536,0
246.85086126003705,110.55267130274893,-438.3865103637772,-411.5449217289536,1
-106.14487118861517,59.48940277812573,111.215809965328,-580.3519654405401,0
-156.57283296699404,3.3501120114405936,76.81589655150977,-580.3519654405401,0
-156.57283296699404,-59.153146939322234,115.03802256686336,-580.3519654405401,0
-5.288947631857382,-5.578924981525493,109.57771885038429,-580.3519654405401,0
-307.85671830213073,-115.97429144001572,134.14908557454015,-411.5449217289536,0
196.4228994816582,77.83746689325879,108.95722979169346,432.49029682897844,2
246.85086126003705,-22.7876144588784,119.81578831878255,601.297340540565,2
95.5669759249004,39.58937528188291,-85.62813901374301,-242.73787801736725,1
95.5669759249004,105.24936448268426,-267.18323758667253,-242.73787801736725,1
196.4228994816582,80.31693501692543,125.4622387528689,432.49029682897844,2
-156.57283296699404,29.487838481759596,-773.6264072901076,-580.3519654405401,1
297.27882303841596,93.82685748562179,123.12347230088047,94.8762094058056,2
145.9949377032793,75.3993232383199,115.03802256686336,432.49029682897844,2
-156.57283296699404,12.441495131551555,146.09349995433817,94.8762094058056,0
-307.85671830213073,-43.24322647912806,143.70461707837856,-411.5449217289536,0
-307.85671830213073,156.767202163313,95.92695955918657,-580.3519654405401,0
-207.00079474537296,81.00567616238833,204.2229832693551,-242.73787801736725,0
-207.00079474537296,62.82290992216641,105.48249106302497,-580.3519654405401,0
-106.14487118861517,47.67060472198151,90.19364065688353,-580.3519654405401,0
-55.71690941023628,-15.211461858785952,124.59355407070176,-73.9308343057808,0
-106.14487118861517,27.669561857737378,155.17125488298464,-242.73787801736725,0
-5.288947631857382,67.80152448794149,154.62522451133674,263.68325311739204,2
-106.14487118861517,93.1275203225363,-467.8493991672789,-580.3519654405401,1
-5.288947631857382,43.77429767050537,104.1174151339052,-580.3519654405401,0
-106.14487118861517,-6.877693998684229,157.0823611837523,-73.9308343057808,0
-5.288947631857382,24.292762413124784,105.48249106302497,-580.3519654405401,0
-106.14487118861517,-64.15340765538326,172.37121158989376,-73.9308343057808,0
196.4228994816582,-5.224715249573166,-60.436283230896315,-73.9308343057808,2
95.5669759249004,60.802602562141765,126.7170055159992,94.8762094058056,2
-106.14487118861517,27.669561857737378,115.03802256686336,-580.3519654405401,0
-106.14487118861517,22.21473198567086,97.83806585995423,-580.3519654405401,0
-5.288947631857382,-14.670308101636481,105.48249106302497,-411.5449217289536,0
145.9949377032793,84.03613720242534,132.23797927377248,601.297340540565,2
-207.00079474537296,58.277218362110936,115.03802256686336,-580.3519654405401,0
-5.288947631857382,-48.438302547762895,134.14908557454015,-73.9308343057808,0
45.139014146521504,94.8321546575571,-387.8218228226323,-580.3519654405401,1
145.9949377032793,61.762248558153466,144.6601702287624,432.49029682897844,2
-156.57283296699404,95.40036610256404,119.81578831878255,-411.5449217289536,0
196.4228994816582,-6.877693998684229,-559.0612907948273,-242.73787801736725,1
246.85086126003705,103.35532633266112,-203.47969422774992,-580.3519654405401,1
-5.288947631857382,-59.4778391936119,147.79984486573787,94.8762094058056,0
-156.57283296699404,20.39645536164864,129.37131982262096,-411.5449217289536,0
95.5669759249004,37.5690679218582,-90.93676762698657,-411.5449217289536,1
-156.57283296699404,6.759380681482206,9.92717602464098,-580.3519654405401,0
246.85086126003705,54.48914206206473,-25.906067114753014,-242.73787801736725,2
-307.85671830213073,-102.33721675984928,38.59377053615617,-580.3519654405401,0
-55.71690941023628,30.245453741768863,124.59355407070176,-73.9308343057808,0
246.85086126003705,61.30767940214794,75.2233079675367,-411.5449217289536,2
-207.00079474537296,79.49044564236986,-251.25735174694194,-580.3519654405401,1
-106.14487118861517,28.578700169748487,124.59355407070176,-242.73787801736725,0
-156.57283296699404,49.94345050200925,112.64913969090375,-580.3519654405401,0
-307.85671830213073,2.213689121426725,191.48227459757055,-411.5449217289536,0
95.5669759249004,53.226449962049344,-91.99849334963528,-411.5449217289536,1
-5.288947631857382,6.759380681482206,83.64127619710862,-580.3519654405401,0
-156.57283296699404,-3.4684253286426237,124.59355407070176,-242.73787801736725,0
-156.57283296699404,2.213689121426725,110.26025681494416,-580.3519654405401,0
347.7067848167949,-67.27045329656414,136.87923743277972,938.9114279637378,2
-156.57283296699404,70.3990625222589,86.37142805534816,-580.3519654405401,0
-5.288947631857382,44.423682179084764,90.46665584270748,-411.5449217289536,0
246.85086126003705,30.245453741768863,126.98243694666137,432.49029682897844,2
-257.4287565237518,59.0348336221202,-893.0705510880877,-580.3519654405401,1
-257.4287565237518,70.3990625222589,105.48249106302497,-580.3519654405401,0
246.85086126003705,102.21890344264726,-231.34999444727856,-242.73787801736725,1
246.85086126003705,-42.10680358911419,-134.99838511690808,94.8762094058056,2
-55.71690941023628,19.63884010163937,105.48249106302497,-580.3519654405401,0
-5.288947631857382,49.61875824771958,98.65711141742611,-580.3519654405401,0
-156.57283296699404,-15.969077118795184,191.48227459757055,-242.73787801736725,0
-207.00079474537296,100.70367292262878,-1267.3288683217581,-580.3519654405401,1
-207.00079474537296,9.789841721519213,-601.6268402210164,-580.3519654405401,1
347.7067848167949,9.032226461509943,125.95862999982153,601.297340540565,2
-106.14487118861517,-95.9732485757716,158.99346748451998,263.68325311739204,0
95.5669759249004,41.10460580190138,123.53182834805304,94.8762094058056,2
-106.14487118861517,66.76250927421454,113.12691626609569,-580.3519654405401,0
-106.14487118861517,-82.33617389560519,120.77134146916639,-411.5449217289536,0
95.5669759249004,44.6401436819445,123.53182834805304,94.8762094058056,2
-106.14487118861517,-43.24322647912806,71.08257764920674,-580.3519654405401,0
700.7025172654471,103.30121095694619,-230.32618750043875,94.8762094058056,2
-156.57283296699404,69.26263963224503,100.70472531110576,-580.3519654405401,0
-106.14487118861517,-8.695970622706417,92.1047469576512,-580.3519654405401,0
196.4228994816582,84.8626265769809,131.54303152803877,432.49029682897844,2
-307.85671830213073,-70.51737583946094,134.14908557454015,-411.5449217289536,0
-307.85671830213073,-15.969077118795184,162.81568008605538,-411.5449217289536,0
246.85086126003705,-2.7108100686333536,76.01960225952324,-242.73787801736725,2
-5.288947631857382,-41.94445746196936,91.83173177182725,-580.3519654405401,0
246.85086126003705,58.277218362110936,79.20477942746938,-580.3519654405401,1
-106.14487118861517,67.67164758622563,111.215809965328,-580.3519654405401,0
-106.14487118861517,83.12699889041423,90.19364065688353,-580.3519654405401,0
196.4228994816582,42.71166847464825,-128.1936884399322,-580.3519654405401,1
-5.288947631857382,-25.06046023890614,104.1174151339052,-580.3519654405401,0
45.139014146521504,-15.969077118795184,144.89905851635837,601.297340540565,2
246.85086126003705,68.50502437223577,-395.3866185965044,-411.5449217289536,1
196.4228994816582,87.75533938792525,136.75513962104154,1107.7184716753243,2
95.5669759249004,-49.304148559202034,146.8897942463247,432.49029682897844,2
246.85086126003705,57.14079547209707,-174.01680542424816,432.49029682897844,2
95.5669759249004,64.33814044218495,-257.62770608283415,-580.3519654405401,1
-5.288947631857382,-54.28276312497709,113.67294663774359,-580.3519654405401,0
196.4228994816582,55.522253780259184,123.72486938853461,432.49029682897844,2
-257.4287565237518,-81.88160473959962,100.70472531110576,-580.3519654405401,0
-257.4287565237518,-115.97429144001572,158.03791433413616,-242.73787801736725,0
-207.00079474537296,85.5513677224438,102.29731389507882,-580.3519654405401,0
-55.71690941023628,-5.362463478665756,-432.81245031987146,-580.3519654405401,1
246.85086126003705,100.32486529262412,-510.05299664256523,-411.5449217289536,1
-257.4287565237518,-115.97429144001572,119.81578831878255,-411.5449217289536,0
-156.57283296699404,-52.33460959923901,129.37131982262096,-242.73787801736725,0
-55.71690941023628,-11.42338555873971,67.26036504767137,-580.3519654405401,0
196.4228994816582,53.86927503114805,-124.71894971126372,-411.5449217289536,1
-307.85671830213073,93.1275203225363,258.37099512443933,-411.5449217289536,0
196.4228994816582,105.93810562814716,110.69459915602772,263.68325311739204,2
145.9949377032793,119.49253137085803,124.59355407070176,263.68325311739204,2
145.9949377032793,79.49044564236986,118.86023516839872,263.68325311739204,2
-106.14487118861517,2.213689121426725,109.30470366456032,-411.5449217289536,0
246.85086126003705,120.78047731287376,-312.57201222990494,-580.3519654405401,1
-106.14487118861517,74.03561577030328,137.97129817607552,-242.73787801736725,0
145.9949377032793,33.57896088580955,133.19353242415633,263.68325311739204,2
-5.288947631857382,4.1618426471648,104.1174151339052,-580.3519654405401,0
95.5669759249004,35.043683721827435,125.65527979335046,263.68325311739204,2
-257.4287565237518,13.577918021565424,134.14908557454015,-242.73787801736725,0
145.9949377032793,16.75990211360427,-58.87265080299548,-411.5449217289536,0
-156.57283296699404,3.3501120114405936,-147.7390937886926,-580.3519654405401,0
-156.57283296699404,-21.651191568864533,158.03791433413616,-242.73787801736725,0
95.5669759249004,79.99552248237603,143.70461707837856,263.68325311739204,2
-207.00079474537296,32.5182995217966,201.03780610140896,-411.5449217289536,0
-106.14487118861517,22.21473198567086,122.68244776993409,-411.5449217289536,0
246.85086126003705,101.46128818263799,-9.980181275022357,-580.3519654405401,1
246.85086126003705,79.86925327237446,-470.23828204323854,-580.3519654405401,1
-307.85671830213073,38.57922160187056,115.03802256686336,-580.3519654405401,0
347.7067848167949,109.03744078273047,134.14908557454015,1107.7184716753243,2
-55.71690941023628,12.820302761556153,-383.4422042167064,-580.3519654405401,1
196.4228994816582,35.68650879092614,-95.18367051758139,-242.73787801736725,1
549.4186319303104,46.155374201963035,-351.0595696759207,-73.9308343057808,1
-5.288947631857382,16.5001483101725,108.21264292126452,-580.3519654405401,0
-156.57283296699404,60.17125651213407,134.14908557454015,-73.9308343057808,0
-156.57283296699404,35.169952931828945,148.48238283029778,-242.73787801736725,0
246.85086126003705,88.58182876248081,-18.739418486874214,-580.3519654405401,1
-207.00079474537296,-22.029999198869163,156.4453257501631,-242.73787801736725,0
-5.288947631857382,-101.68783225126991,134.14908557454015,263.68325311739204,0
246.85086126003705,47.67060472198151,-139.77615086882727,-580.3519654405401,1
-257.4287565237518,-38.697534919072574,115.03802256686336,-580.3519654405401,0
448.56270837355265,53.92093061705779,140.12129276443915,601.297340540565,2
-207.00079474537296,-14.453846598776684,188.29709742962442,-242.73787801736725,0
196.4228994816582,104.69837156631387,-579.9097231668384,-411.5449217289536,1
-106.14487118861517,36.76094497784833,-366.5607652265919,-580.3519654405401,1
-106.14487118861517,-23.242183614883956,139.8824044768432,-73.9308343057808,0
196.4228994816582,124.94736124292464,107.21986042735921,263.68325311739204,2
45.139014146521504,68.6944281872381,-214.62781431556135,-242.73787801736725,1
-5.288947631857382,79.49044564236986,102.75233920478541,-580.3519654405401,0
246.85086126003705,43.8825284219353,121.40837690275562,94.8762094058056,2
-207.00079474537296,121.91690020288762,-1168.5883761154282,-580.3519654405401,1
347.7067848167949,25.266839175993788,128.0062438935012,601.297340540565,2
-257.4287565237518,11.305072241537683,95.92695955918657,-580.3519654405401,0
-257.4287565237518,84.03613720242534,-453.51610191152133,-580.3519654405401,1
-207.00079474537296,67.36860148222189,124.59355407070176,-411.5449217289536,0
-156.57283296699404,-2.3320024386287486,52.92706779191377,-242.73787801736725,0
-5.288947631857382,59.35952587640987,-223.5008078548399,-242.73787801736725,1
196.4228994816582,13.371295677926533,92.45222083051806,263.68325311739204,2
-156.57283296699404,57.898410732106335,-830.959596313138,-580.3519654405401,1
95.5669759249004,127.97782228296165,123.53182834805304,94.8762094058056,2
196.4228994816582,45.60438128559266,124.59355407070176,432.49029682897844,2
95.5669759249004,65.34829412219723,89.55660522329431,-73.9308343057808,2
297.27882303841596,37.87988443878507,119.44826787632724,94.8762094058056,2
196.4228994816582,34.03353004181508,152.3914639000498,938.9114279637378,2
-307.85671830213073,-115.97429144001572,134.14908557454015,-411.5449217289536,0
-207.00079474537296,-17.48430763881369,127.7787312386479,-411.5449217289536,0
-156.57283296699404,29.487838481759596,-412.9050930202081,-580.3519654405401,1
246.85086126003705,57.14079547209707,72.03813079959058,94.8762094058056,2
-207.00079474537296,56.761987842092466,115.03802256686336,-580.3519654405401,0
145.9949377032793,98.12778103859729,33.81600478423697,94.8762094058056,2
498.9906701519315,48.205391964341004,58.26692363229405,94.8762094058056,2
-257.4287565237518,-54.60745537926676,115.03802256686336,-411.5449217289536,0
-5.288947631857382,27.539684956021528,71.35559283503069,-411.5449217289536,0
246.85086126003705,114.3407476027952,-622.3304918126664,-580.3519654405401,1
45.139014146521504,90.28646309750161,2.76052739676218,-411.5449217289536,1
145.9949377032793,107.67373331471384,127.46021352185329,263.68325311739204,2
196.4228994816582,110.07055250092492,121.98750002420036,263.68325311739204,2
